n_obs,sigma_true,replications,scenario_id,maturity_days,fraction_fixed,moneyness,mean_posterior_sigma,mean_posterior_sigma_sd,mean_pi_minus_pm,mean_abs_pi_minus_pm,median_abs_pi_minus_pm,p95_abs_pi_minus_pm,p99_abs_pi_minus_pm,max_abs_pi_minus_pm,mean_taylor_gap,taylor_mae,taylor_rmse,taylor_corr,taylor_slope_through_origin
21,0.1,5000,62,63,0.5,1.5,0.09959801908901932,0.01594906190426896,5.570308284806797e-15,5.570308284806797e-15,1.0827938173786983e-16,1.526131436652991e-14,7.691447781693219e-14,3.2348084651226807e-12,3.6127933970921926e-41,5.570308284806797e-15,6.454204610782747e-14,0.7137177033283926,1.8151045336687475e+25
21,0.1,5000,63,63,0.7272727272727273,0.6,0.09959801908901932,0.01594906190426896,-1.1751666306736298e-13,1.183209974442434e-13,1.2079226507921703e-13,2.1316282072803006e-13,2.5579538487363607e-13,3.694822225952521e-13,1.55191823890175e-16,1.1853785211390998e-13,1.3158623155232709e-13,0.028593891260496298,-0.1235050101145824
21,0.1,5000,64,63,0.7272727272727273,0.75,0.09959801908901932,0.01594906190426896,-5.832490046486783e-14,5.871996222595043e-14,5.684341886080802e-14,1.0658141036401503e-13,1.2789769243681803e-13,1.8474111129762605e-13,6.308215825407061e-16,6.104230935124088e-14,7.504218244592258e-14,-0.009294471915856422,-0.035428099894704045
21,0.1,5000,65,63,0.7272727272727273,0.9,0.09959801908901932,0.01594906190426896,3.087471966978228e-12,3.100560874713665e-12,6.394884621840902e-14,1.001980720616304e-11,4.5399755066455704e-11,1.3892513806013085e-09,0.0,3.100560874713665e-12,2.937505285766989e-11,,
21,0.1,5000,66,63,0.7272727272727273,1.0,0.09959801908901932,0.01594906190426896,-2.0687432459090106e-06,2.0687432459090106e-06,1.900792989034672e-06,3.851905292956426e-06,4.861054794787494e-06,8.389534117414499e-06,-1.9815878595770754e-06,8.715538633193526e-08,9.557073107265541e-08,0.9999999247539008,1.0438907109255111
21,0.1,5000,67,63,0.7272727272727273,1.1,0.09959801908901932,0.01594906190426896,6.856532545532649e-09,6.856532545532649e-09,4.2348128417856587e-10,2.764286888629159e-08,1.0098355568873715e-07,1.7400857721985855e-06,7.468726168634729e-12,6.849063819364014e-09,4.245446269949042e-08,0.8182498028945397,131.06412493577767
21,0.1,5000,68,63,0.7272727272727273,1.25,0.09959801908901932,0.01594906190426896,2.426616527762618e-14,2.426616527762618e-14,5.155668452620263e-16,6.880868274913966e-14,3.3990061262173504e-13,1.3363968861196183e-11,1.5850067530131212e-34,2.426616527762618e-14,2.696321286244479e-13,0.7119479773930253,1.7499799932891955e+19
21,0.1,5000,69,63,0.7272727272727273,1.5,0.09959801908901932,0.01594906190426896,3.0528223014171156e-18,3.0528223014171156e-18,4.809266422680778e-20,7.657940008833193e-18,4.0526988685947584e-17,1.9946448202875965e-15,2.0974863190534057e-78,3.0528223014171156e-18,3.885873650302978e-17,0.7271500988788221,1.9020565520822815e+59
21,0.1,5000,70,63,0.9090909090909091,0.6,0.09959801908901932,0.01594906190426896,-1.1751666306736298e-13,1.183209974442434e-13,1.2079226507921703e-13,2.1316282072803006e-13,2.5579538487363607e-13,3.694822225952521e-13,1.55191823890175e-16,1.1853785211390998e-13,1.3158623155232709e-13,0.028593891260496298,-0.1235050101145824
21,0.1,5000,71,63,0.9090909090909091,0.75,0.09959801908901932,0.01594906190426896,-5.832490046486783e-14,5.871996222595043e-14,5.684341886080802e-14,1.0658141036401503e-13,1.2789769243681803e-13,1.8474111129762605e-13,6.308215825407061e-16,6.104230935124088e-14,7.504218244592258e-14,-0.009294471915856422,-0.035428099894704045
21,0.1,5000,72,63,0.9090909090909091,0.9,0.09959801908901932,0.01594906190426896,-2.9379165766840745e-14,2.958024936106085e-14,3.019806626980426e-14,5.3290705182007514e-14,6.394884621840902e-14,9.237055564881302e-14,3.879795597254375e-17,2.9634463028477494e-14,3.289655788808177e-14,0.028593891260496298,-0.1235050101145824
21,0.1,5000,73,63,0.9090909090909091,1.0,0.09959801908901932,0.01594906190426896,-9.71412220661308e-07,9.71412220661308e-07,8.925563813183546e-07,1.808686253516878e-06,2.282507608958875e-06,3.939139892022991e-06,-9.304937283761743e-07,4.091849228513373e-08,4.486819615852571e-08,0.9999999242495866,1.0438822385581248
21,0.1,5000,74,63,0.9090909090909091,1.1,0.09959801908901932,0.01594906190426896,2.4215562442554184e-14,2.4215562442554184e-14,5.372045688646273e-16,6.989040634239614e-14,3.413597765858366e-13,1.299198298692456e-11,2.3522225130306256e-32,2.4215562442554184e-14,2.6359561971107164e-13,0.712338447330363,1.1657309680701869e+17
21,0.1,5000,75,63,0.9090909090909091,1.25,0.09959801908901932,0.01594906190426896,3.2231292108293583e-19,3.2231292108293583e-19,4.934075351770752e-21,7.995293380607282e-19,4.25306382141961e-18,2.138749381616263e-16,8.304357981764209e-90,3.2231292108293583e-19,4.15396583470811e-18,0.7293124931436352,5.150973765068724e+69
21,0.1,5000,76,63,0.9090909090909091,1.5,0.09959801908901932,0.01594906190426896,3.1534936187892547e-22,3.1534936187892547e-22,4.387422765481656e-24,7.545171504023429e-22,4.072106637503974e-21,2.2025998647841085e-19,8.174279537693148e-172,3.1534936187892547e-22,4.235806367825235e-21,,
21,0.1,5000,77,63,0.9545454545454546,0.6,0.09959801908901932,0.01594906190426896,-1.1751666306736298e-13,1.183209974442434e-13,1.2079226507921703e-13,2.1316282072803006e-13,2.5579538487363607e-13,3.694822225952521e-13,1.55191823890175e-16,1.1853785211390998e-13,1.3158623155232709e-13,0.028593891260496298,-0.1235050101145824
21,0.1,5000,78,63,0.9545454545454546,0.75,0.09959801908901932,0.01594906190426896,-5.832490046486783e-14,5.871996222595043e-14,5.684341886080802e-14,1.0658141036401503e-13,1.2789769243681803e-13,1.8474111129762605e-13,6.308215825407061e-16,6.104230935124088e-14,7.504218244592258e-14,-0.009294471915856422,-0.035428099894704045
21,0.1,5000,79,63,0.9545454545454546,0.9,0.09959801908901932,0.01594906190426896,-2.9379165766840745e-14,2.958024936106085e-14,3.019806626980426e-14,5.3290705182007514e-14,6.394884621840902e-14,9.237055564881302e-14,3.879795597254375e-17,2.9634463028477494e-14,3.289655788808177e-14,0.028593891260496298,-0.1235050101145824
21,0.1,5000,80,63,0.9545454545454546,1.0,0.09959801908901932,0.01594906190426896,-7.957907936285924e-07,7.957907936285924e-07,7.311957049768725e-07,1.4816725273189559e-06,1.869808786350848e-06,3.2268146011038557e-06,-7.622737514903979e-07,3.351704213819444e-08,3.6751663315624645e-08,0.9999999240491275,1.0438764439807864
21,0.1,5000,81,63,0.9545454545454546,1.1,0.09959801908901932,0.01594906190426896,1.9857309069869812e-16,1.9857309069869812e-16,3.634221977057799e-18,5.31460442403063e-16,2.7135836606894285e-15,1.193600055929409e-13,2.4848014314043144e-48,1.9857309069869812e-16,2.3646378806362665e-15,0.7166067683174403,9.658109771059249e+30
