n_obs,sigma_true,replications,scenario_id,maturity_days,fraction_fixed,moneyness,mean_posterior_sigma,mean_posterior_sigma_sd,mean_pi_minus_pm,mean_abs_pi_minus_pm,median_abs_pi_minus_pm,p95_abs_pi_minus_pm,p99_abs_pi_minus_pm,max_abs_pi_minus_pm,mean_taylor_gap,taylor_mae,taylor_rmse,taylor_corr,taylor_slope_through_origin
21,0.5,5000,126,252,0.0,0.6,0.4873666867192549,0.07640556689347147,0.05645387244524112,0.05645387244524112,0.058276422930212846,0.08288820243454396,0.0876971380066678,0.09083114420245408,0.05835571381335578,0.0022680643229229473,0.0027128156935794954,0.9999225810425163,0.9607485582588402
21,0.8,5000,153,252,0.7272727272727273,1.5,0.7818918109298978,0.12200025487991434,0.05549129168118493,0.05549129168118493,0.05729874512424801,0.08279811678200724,0.0867425807302147,0.09115817404839266,0.05740567601403113,0.0024547322942431314,0.003032523620490625,0.9997763610851977,0.9575602931139909
21,0.5,5000,97,126,0.2727272727272727,1.5,0.4873666867192549,0.07640556689347147,0.03382229886686319,0.03382229886686319,0.03185787183661045,0.06876548636863239,0.0819254362652955,0.09970770919050587,0.03270341652456082,0.001605605261338309,0.0017871262352350528,0.9995621579175407,1.0072328139900275
21,0.35,5000,139,252,0.2727272727272727,1.5,0.34187623852462523,0.05378632955590385,0.03260848058310954,0.03260848058310954,0.030444119479928547,0.06743675112761953,0.0805460192603975,0.10426974301394742,0.03144968416716614,0.0016239824216882,0.0018046129271687055,0.9995397661911233,1.0078240318150575
21,0.8,5000,133,252,0.2727272727272727,0.6,0.7818918109298978,0.12200025487991434,0.05161787655420777,0.05161787655420777,0.053813392363078805,0.07205442578627981,0.0736616934592302,0.07745922680486217,0.0538338979804171,0.002473836225127394,0.0029432557413272904,0.9998173596560385,0.9523583626883796
21,0.8,5000,42,63,0.0,0.6,0.7818918109298978,0.12200025487991434,0.03183163135083608,0.03183163135083608,0.030497327960524956,0.06047446915439245,0.07260235409948827,0.08681609571934246,0.03131532023413568,0.00125264315126793,0.0014410400093605672,0.9997019397203191,0.994947836606136
21,0.5,5000,89,126,0.0,1.25,0.4873666867192549,0.07640556689347147,0.06467130461328757,0.06467130461328757,0.0656286958103327,0.06844569570329022,0.07102770552908258,0.07637969893527297,0.06851625033261062,0.003845229701342236,0.00386081228582898,0.9996847996134923,0.9437863263141759
21,0.35,5000,131,252,0.0,1.25,0.34187623852462523,0.05378632955590385,0.06399607580556332,0.06399607580556332,0.0650191644192949,0.0675194386137549,0.06978760910749587,0.08623521727577632,0.0678217488061975,0.0038258734955027122,0.003842418955288771,0.9997086254458871,0.9434874637741781
21,0.8,5000,47,63,0.0,1.25,0.7818918109298978,0.12200025487991434,0.06411815855630963,0.06411815855630963,0.06516568297677572,0.06775159825383427,0.06973925152022038,0.07512638237731029,0.06800025045254232,0.0038820918962326942,0.0038868731482502436,0.9995492040390528,0.9429454935490708
21,0.5,5000,131,252,0.0,1.25,0.4873666867192549,0.07640556689347147,0.057025463327179726,0.057025463327179726,0.05796394392344273,0.06588538871508905,0.06852276942198482,0.08074049811588524,0.060729132818771236,0.003703669491591503,0.003710252291012087,0.9999535733139532,0.9394331577142337
