contract_id,sigma,model_price,pricing_se,n_paths
jaoh7_8342c,0.3653698730840321,6.38900279340616,0.0390737426330433,100000
jaoh7_8430c,0.3653698730840321,6.069642530438602,0.038202096348667655,100000
jaoh7_8455c,0.3653698730840321,5.981472170430742,0.03795493756929727,100000
jaoh7_8500c,0.3653698730840321,5.82537495616459,0.03751101727984681,100000
jaoh7_8525c,0.3653698730840321,5.740057982682433,0.037265025064513055,100000
jaoh7_8575c,0.3653698730840321,5.57236167714364,0.036774559798969216,100000
jaoh7_8635c,0.3653698730840321,5.376531347812414,0.03618842921805064,100000
jaoh7_8675c,0.3653698730840321,5.249149392257596,0.03579936306432505,100000
jaoh7_8700c,0.3653698730840321,5.170885977971616,0.03555681203104553,100000
jaoh7_8705c,0.3653698730840321,5.155366876763044,0.035508346263823036,100000
jaoh7_6800p,0.3653698730840321,3.0393609411776077,0.018907849619685738,100000
jaoh7_6900p,0.3653698730840321,3.3582168050868413,0.019990212863094513,100000
jaoh7_7000p,0.3653698730840321,3.697186925662476,0.02108613382617954,100000
jaoh7_7100p,0.3653698730840321,4.056460845733685,0.022192844550872323,100000
jaoh7_7150p,0.3653698730840321,4.243882425935472,0.022749246195127294,100000
jaoh7_7250p,0.3653698730840321,4.6338158445918,0.0238674360957405,100000
jaoh7_7300p,0.3653698730840321,4.83626242984262,0.02442871707495302,100000
jaoh7_7400p,0.3653698730840321,5.2557841369295675,0.02555458759541136,100000
jaoh7_7450p,0.3653698730840321,5.473031037022077,0.02611819026888586,100000
jaoh7_7500p,0.3653698730840321,5.695281859655932,0.02668177461395162,100000
jaoh7_7690p,0.3653698730840321,6.585213559984393,0.028818085546950603,100000
jaoh7_7900c,0.3691648467382174,8.281105475471438,0.043995162162396836,100000
jaoh7_8000c,0.3691648467382174,7.8412440382909585,0.042999190638609346,100000
jaoh7_8025c,0.3691648467382174,7.734118799835111,0.042749913588356725,100000
jaoh7_8045c,0.3691648467382174,7.6492186507511555,0.04255047019438717,100000
jaoh7_8075c,0.3691648467382174,7.523223952992065,0.04225125188081595,100000
jaoh7_8100c,0.3691648467382174,7.419517732349555,0.04200179007279926,100000
jaoh7_8102c,0.3691648467382174,7.411275575173921,0.041981822670893995,100000
jaoh7_8125c,0.3691648467382174,7.3169351325381795,0.04175232858810213,100000
jaoh7_8150c,0.3691648467382174,7.215344038299234,0.04150311924214967,100000
jaoh7_8185c,0.3691648467382174,7.07491030947015,0.041154462260466276,100000
jaoh7_8342c,0.3691648467382174,6.471623651524339,0.03959339033733371,100000
jaoh7_8430c,0.3691648467382174,6.151998440918827,0.03872234892096797,100000
jaoh7_8455c,0.3691648467382174,6.063731418491137,0.038475344044545744,100000
jaoh7_8500c,0.3691648467382174,5.907442479933954,0.0380316690334389,100000
jaoh7_8525c,0.3691648467382174,5.822008776773293,0.037785795471960634,100000
jaoh7_8575c,0.3691648467382174,5.654050663768337,0.03729553835014246,100000
jaoh7_8635c,0.3691648467382174,5.457821105071779,0.03670965873086868,100000
jaoh7_8675c,0.3691648467382174,5.330146362733719,0.03632072070762415,100000
jaoh7_8700c,0.3691648467382174,5.251677161658988,0.036078251811392965,100000
jaoh7_8705c,0.3691648467382174,5.236113211704673,0.036029805015439106,100000
jaoh7_6800p,0.3691648467382174,3.1025262616279266,0.019178589899760852,100000
jaoh7_6900p,0.3691648467382174,3.4240552425841235,0.020263164976352836,100000
jaoh7_7000p,0.3691648467382174,3.7653925064651323,0.021361135971968148,100000
jaoh7_7100p,0.3691648467382174,4.127034005680607,0.02246923783813744,100000
jaoh7_7150p,0.3691648467382174,4.315499789144819,0.023026347849252834,100000
jaoh7_7250p,0.3691648467382174,4.707436878286889,0.024145633204042484,100000
jaoh7_7300p,0.3691648467382174,4.910727818065144,0.02470753074680722,100000
jaoh7_7400p,0.3691648467382174,5.331952801613209,0.02583414859222691,100000
jaoh7_7450p,0.3691648467382174,5.549985229946419,0.026398038489533097,100000
jaoh7_7500p,0.3691648467382174,5.772979454651291,0.02696185503001277,100000
jaoh7_7690p,0.3691648467382174,6.665249677388991,0.02909885844354116,100000
jaoh7_7900c,0.3729598203924028,8.362845131755241,0.04451303868293756,100000
jaoh7_8000c,0.3729598203924028,7.9235090253355445,0.04351780242064185,100000
jaoh7_8025c,0.3729598203924028,7.816477865939917,0.04326873129578071,100000
jaoh7_8045c,0.3729598203924028,7.731645946827796,0.04306945150098138,100000
jaoh7_8075c,0.3729598203924028,7.605748453313858,0.04277046445251864,100000
jaoh7_8100c,0.3729598203924028,7.5021134413333055,0.04252119116533325,100000
jaoh7_8102c,0.3729598203924028,7.493874903050848,0.042501241653479994,100000
jaoh7_8125c,0.3729598203924028,7.399577904070702,0.042271940766261805,100000
jaoh7_8150c,0.3729598203924028,7.298024768947053,0.042022938014182824,100000
jaoh7_8185c,0.3729598203924028,7.157630324663626,0.04167455947793607,100000
jaoh7_8342c,0.3729598203924028,6.5542567677131345,0.040114667104629166,100000
jaoh7_8430c,0.3729598203924028,6.234382633029435,0.039244233111452816,100000
jaoh7_8455c,0.3729598203924028,6.146022273001541,0.03899738603005331,100000
jaoh7_8500c,0.3729598203924028,5.989547137610421,0.03855396538720721,100000
jaoh7_8525c,0.3729598203924028,5.904002500366967,0.03830821210518159,100000
jaoh7_8575c,0.3729598203924028,5.735795799894898,0.03781816573679553,100000
jaoh7_8635c,0.3729598203924028,5.539173857340801,0.03723255649113314,100000
jaoh7_8675c,0.3729598203924028,5.411225849478133,0.036843739304866396,100000
jaoh7_8700c,0.3729598203924028,5.332554754174966,0.036601360829624896,100000
jaoh7_8705c,0.3729598203924028,5.316949734833525,0.03655293037580556,100000
jaoh7_6800p,0.3729598203924028,3.1659704204239962,0.01944860462494949,100000
jaoh7_6900p,0.3729598203924028,3.4900869696040733,0.0205354088876982,100000
jaoh7_7000p,0.3729598203924028,3.8337424165793483,0.021635398669819342,100000
jaoh7_7100p,0.3729598203924028,4.19771954758167,0.02274485147732801,100000
jaoh7_7150p,0.3729598203924028,4.38723310911825,0.023302616606539456,100000
jaoh7_7250p,0.3729598203924028,4.781127849203055,0.024423001543111375,100000
jaoh7_7300p,0.3729598203924028,4.985260936286102,0.02498548133790286,100000
jaoh7_7400p,0.3729598203924028,5.4081599932735855,0.026112840386079698,100000
jaoh7_7450p,0.3729598203924028,5.626962507743077,0.02667702170460681,100000
