n_obs,sigma_true,replications,scenario_id,maturity_days,fraction_fixed,moneyness,mean_posterior_sigma,mean_posterior_sigma_sd,mean_pi_minus_pm,mean_abs_pi_minus_pm,median_abs_pi_minus_pm,p95_abs_pi_minus_pm,p99_abs_pi_minus_pm,max_abs_pi_minus_pm,mean_taylor_gap,taylor_mae,taylor_rmse,taylor_corr,taylor_slope_through_origin
126,0.1,5000,35,21,0.9545454545454546,0.6,0.10004541064070593,0.00634530328978281,-8.400036222155904e-15,2.0163781755400124e-14,1.4210854715202004e-14,4.973799150320701e-14,6.394884621840902e-14,9.947598300641403e-14,0.0,2.0163781755400124e-14,2.5634940298943842e-14,,
126,0.1,5000,36,21,0.9545454545454546,0.75,0.10004541064070593,0.00634530328978281,-3.9733549783704805e-15,1.064250909621478e-14,1.0658141036401503e-14,2.4868995751603507e-14,3.200995024599329e-14,4.618527782440651e-14,0.0,1.064250909621478e-14,1.33372108085376e-14,,
126,0.1,5000,37,21,0.9545454545454546,0.9,0.10004541064070593,0.00634530328978281,-2.100009055538976e-15,5.040945438850031e-15,3.552713678800501e-15,1.2434497875801753e-14,1.5987211554602254e-14,2.4868995751603507e-14,0.0,5.040945438850031e-15,6.4087350747359605e-15,,
126,0.1,5000,38,21,0.9545454545454546,1.0,0.10004541064070593,0.00634530328978281,-2.2277210569583705e-08,2.2277210569583705e-08,2.205753461131943e-08,2.9633923052593825e-08,3.2917598033269107e-08,4.305270552562579e-08,-2.216116015841238e-08,1.1605041117132641e-10,1.1978032904012222e-10,0.9999933015004026,1.0052683813206087
126,0.1,5000,39,21,0.9545454545454546,1.1,0.10004541064070593,0.00634530328978281,4.455599267062855e-68,4.455599267062855e-68,8.378153695766556e-76,8.349743320510226e-71,4.999897448460571e-69,1.3650999689684886e-64,6.546313351178987e-227,4.455599267062855e-68,2.111636821470183e-66,,
126,0.1,5000,40,21,0.9545454545454546,1.25,0.10004541064070593,0.00634530328978281,3.6356932677254366e-92,3.6356932677254366e-92,1.6785982922080328e-100,2.9448438795253307e-95,2.2178754658612037e-93,1.1580767595123116e-88,0.0,3.6356932677254366e-92,1.7738950213342004e-90,,
126,0.1,5000,41,21,0.9545454545454546,1.5,0.10004541064070593,0.00634530328978281,4.5591953621982504e-107,4.5591953621982504e-107,1.3939173374340437e-115,2.880076178075612e-110,2.319653339097764e-108,1.4671299210261232e-103,0.0,4.5591953621982504e-107,2.2414296646225143e-105,,
126,0.1,5000,42,63,0.0,0.6,0.10004541064070593,0.00634530328978281,-8.341771717823576e-15,1.993498699448537e-14,1.4210854715202004e-14,4.973799150320701e-14,6.394884621840902e-14,9.237055564881302e-14,0.0,1.993498699448537e-14,2.5199335764589096e-14,,
126,0.1,5000,43,63,0.0,0.75,0.10004541064070593,0.00634530328978281,-3.569056161722983e-15,1.0376055570304743e-14,7.105427357601002e-15,2.4868995751603507e-14,3.197442310920451e-14,2.2382096176443156e-13,2.6247124938343186e-16,1.0774983746970905e-14,1.781700738812359e-14,-0.046040636519407666,-0.06412987783829575
126,0.1,5000,44,63,0.0,0.9,0.10004541064070593,0.00634530328978281,6.574389970925729e-05,6.574389970925729e-05,5.633427940576752e-05,0.00015155536732134323,0.00020602792749885526,0.00040692525462127094,5.942050139898998e-05,6.323398310267314e-06,6.761621607609271e-06,0.9998720609779046,1.0897152612321668
